ChangeID,AssumedMilestone,Level,DateOpened,DateValidated,DateClosed,TargetClosureDate,Status,SystemsImpacted,Reason,PotentialConsequences
C06800,M3,3,2024-04-06,2024-05-06,2024-07-03,2024-06-05,Closed,"VWX, WXY",Calculation Revision,Schedule Impact
C06801,M3,3,2024-02-17,2024-02-18,2024-02-20,2024-03-30,Closed,"FGH, CDE, KLM",Vendor Deviation,Drawing Update Only
C06802,M4,2,2025-11-15,2025-12-01,,2026-05-14,Validated,"LMO, XYZ",Client Requirement Change,Design Impact
C06803,M1,3,2023-12-21,2023-12-23,2023-12-28,2024-02-01,Closed,GHP,Drawing Update,Specification Clarification
C06804,M3,3,2024-12-27,2025-01-06,2025-02-16,2025-02-25,Closed,"STU, ABC, XYA",Calculation Revision,Safety Impact
C06805,M4,3,2025-03-09,2025-03-11,2025-03-12,2025-04-20,Closed,WXY,Procurement Specification Change,Documentary Only
C06806,M1,3,2023-02-18,2023-02-22,2023-03-02,2023-04-01,Closed,"XYA, TUV",Scope Clarification,Documentary Only
C06807,M1,3,2023-02-01,2023-02-02,2023-02-04,2023-03-15,Closed,FGH,Site Condition Variation,Documentary Only
C06808,M2,3,2023-05-01,2023-05-02,2023-05-03,2023-06-12,Closed,FGH,Design Optimization,Documentary Only
C06809,M3,3,2024-10-05,2024-10-15,2025-01-03,2024-12-04,Closed,"DEF, WXY",Risk Mitigation Measure,Cost Impact
C06810,M4,3,2025-05-29,2025-06-01,2025-06-04,2025-07-10,Closed,PQR,Material Availability Issue,Drawing Update Only
C06811,M3,3,2024-03-20,2024-03-28,2024-05-16,2024-05-19,Closed,"ZAB, ABC, BSG, XYA",Drawing Update,Equipment Replacement Required
C06812,M4,3,2025-07-08,2025-07-12,2025-07-13,2025-08-19,Closed,"ABC, XYA",Calculation Revision,Documentary Only
C06813,M2,3,2023-06-29,2023-07-03,2023-08-13,2023-08-28,Closed,XYA,Regulatory Compliance Update,Schedule Impact
C06814,M4,3,2025-12-09,2025-12-31,2026-01-04,2026-01-20,Closed,XYB,Procurement Specification Change,Drawing Update Only
C06815,M4,3,2025-02-03,2025-02-23,2025-02-27,2025-03-17,Closed,"VWX, FGH",Value Engineering Proposal,Documentary Only
C06816,M1,3,2023-10-22,2023-10-28,2023-11-02,2023-12-03,Closed,"STU, DEF",Safety Enhancement,Documentary Only
C06817,M4,3,2025-04-09,2025-04-11,2025-04-12,2025-05-21,Closed,"TUV, NOP, XYA",Vendor Deviation,Documentary Only
C06818,M3,3,2024-01-20,2024-02-16,2024-03-19,2024-03-20,Closed,VWX,Regulatory Compliance Update,Schedule Impact
C06819,M2,3,2023-11-22,2023-12-14,2023-12-17,2024-01-03,Closed,"GHP, STU",Drawing Update,Documentary Only
C06820,M1,3,2023-11-21,2023-12-04,2024-01-11,2024-01-20,Closed,"TUV, ABD, KLM",Constructability Improvement,Equipment Replacement Required
C06821,M2,3,2023-02-08,2023-02-10,2023-02-11,2023-03-22,Closed,"ZAB, DEG, ABB",Design Optimization,Specification Clarification
C06822,M4,3,2025-07-16,2025-07-25,2025-10-03,2025-09-14,Closed,VWX,Drawing Update,Equipment Replacement Required
C06823,M3,3,2024-04-02,2024-04-21,2024-06-17,2024-06-01,Closed,XYB,Clash Detection Resolution,Design Impact
C06824,M2,2,2023-03-31,2023-04-06,2023-10-17,2023-09-27,Closed,ABD,Scope Clarification,Equipment Replacement Required
C06825,M1,3,2023-05-04,2023-05-18,2023-06-13,2023-06-15,Closed,"LMO, CDE",Clash Detection Resolution,Procedure Update Only
C06826,M2,2,2023-10-26,2023-11-15,2024-04-30,2024-04-23,Closed,ZAB,Late Engineering Input,Installation Modification Required
C06827,M3,2,2024-03-29,2024-04-06,2024-12-19,2024-08-01,Closed,"DEG, BSG, QRS",Constructability Improvement,Documentary Only
C06828,M2,3,2023-10-03,2023-10-12,2024-01-20,2023-11-14,Closed,CDE,Client Requirement Change,Documentary Only
C06829,M1,3,2023-02-17,2023-03-14,2023-09-21,2023-03-31,Closed,"ABB, WXY",Interface Misalignment,Documentary Only
C06830,M1,3,2023-04-09,2023-05-05,2023-06-02,2023-06-08,Closed,"TUV, ZAB, ABC, DEH",Constructability Improvement,Construction Rework Required
C06831,M3,3,2024-06-05,2024-06-08,2024-06-09,2024-07-17,Closed,GHP,Vendor Deviation,Documentary Only
C06832,M2,3,2023-03-18,2023-03-20,2023-03-23,2023-04-29,Closed,STU,Late Engineering Input,Specification Clarification
C06833,M4,3,2025-09-20,2025-10-04,2025-11-16,2025-11-19,Closed,XYB/Z,Design Optimization,Safety Impact
C06834,M2,3,2023-04-08,2023-04-25,2023-10-10,2023-05-20,Closed,"XYZ, DEH",Late Engineering Input,Documentary Only
C06835,M1,3,2023-10-03,2023-10-07,2023-10-17,2023-11-14,Closed,"TUV, LMN",Client Requirement Change,Documentary Only
C06836,M2,3,2023-08-30,2023-09-04,2023-09-06,2023-10-11,Closed,YZA,Safety Enhancement,Procedure Update Only
C06837,M1,3,2023-07-15,2023-07-16,2023-07-22,2023-08-26,Closed,FGH,Regulatory Compliance Update,Specification Clarification
C06838,M4,3,2025-09-17,2025-09-19,2025-09-21,2025-10-29,Closed,FGH,Material Availability Issue,Documentary Only
C06839,M3,2,2024-03-30,2024-04-23,2024-09-21,2024-09-26,Closed,STU,Client Requirement Change,Safety Impact
C06840,M4,3,2025-10-15,2025-10-20,,2025-11-26,Validated,BSG,Client Requirement Change,Documentary Only
C06841,M2,3,2023-10-11,2023-10-26,2023-11-08,2023-11-22,Closed,VWX,Value Engineering Proposal,Calculation Revision Only
C06842,M2,3,2023-05-18,2023-06-14,2023-11-16,2023-06-29,Closed,XYZ,Design Optimization,Procedure Update Only
C06843,M2,3,2023-01-12,2023-01-29,2023-02-03,2023-02-23,Closed,"QRS, YZA, BSG, DEG",Procurement Specification Change,Documentary Only
C06844,M3,2,2024-11-14,2024-12-05,2025-02-16,2025-03-19,Closed,"YZA, TUV, PQR",Safety Enhancement,Documentary Only
C06845,M3,3,2024-01-05,2024-01-19,2024-08-03,2024-03-05,Closed,LMN,Calculation Revision,Schedule Impact
C06846,M2,3,2023-11-06,2023-11-09,2023-11-14,2024-01-05,Closed,FGH,Client Requirement Change,Design Impact
C06847,M3,3,2024-04-17,2024-04-21,2024-04-22,2024-05-29,Closed,"VWX, TUV",Safety Enhancement,Specification Clarification
C06848,M2,3,2023-06-18,2023-06-20,2023-06-27,2023-07-30,Closed,ABD,Regulatory Compliance Update,Documentary Only
C06849,M1,3,2023-10-09,2023-10-10,2023-10-11,2023-11-20,Closed,KLM,Quality Non-Conformance,Documentary Only
C06850,M1,3,2023-05-21,2023-05-30,2023-06-20,2023-07-02,Closed,"GHP, NOP, KLM",Value Engineering Proposal,Calculation Revision Only
C06851,M2,2,2023-05-26,2023-06-15,2023-12-18,2023-11-22,Closed,XYB,Vendor Deviation,Design Impact
C06852,M2,3,2023-11-27,2023-12-14,2024-04-27,2024-01-08,Closed,CDE,Material Availability Issue,Documentary Only
C06853,M2,3,2023-08-11,2023-08-16,2023-08-17,2023-09-22,Closed,FGH,Design Optimization,Documentary Only
C06854,M1,3,2023-10-24,2023-10-25,2023-10-26,2023-12-05,Closed,"PQR, IJK, ABC",Client Requirement Change,Drawing Update Only
C06855,M1,3,2023-12-25,2023-12-26,2024-01-10,2024-02-05,Closed,"WXY, ABC",Constructability Improvement,Documentary Only
C06856,M1,3,2023-02-13,2023-02-14,2023-02-15,2023-03-27,Closed,"PQR, TUV",Clash Detection Resolution,Documentary Only
C06857,M2,3,2023-01-14,2023-02-09,2023-07-25,2023-02-25,Closed,"DEG, XYZ",Drawing Update,Documentary Only
C06858,M2,3,2023-08-18,2023-08-26,2023-09-03,2023-09-29,Closed,DEF,Interface Misalignment,Calculation Revision Only
C06859,M4,3,2025-07-03,2025-07-06,2025-07-10,2025-08-14,Closed,"FGH, XYB",Vendor Deviation,Documentary Only
C06860,M4,3,2025-02-09,2025-02-10,2025-03-07,2025-03-23,Closed,"NOP, XYB",Late Engineering Input,Drawing Update Only
C06861,M4,2,2025-12-18,2026-01-16,,2026-04-22,Validated,"DEF, CDE, LMO",Drawing Update,Documentary Only
C06862,M2,3,2023-12-16,2024-01-08,2024-03-16,2024-01-27,Closed,BSG,Late Engineering Input,Documentary Only
C06863,M1,2,2023-04-17,2023-05-06,2023-08-12,2023-08-20,Closed,"YZA, TUV",Material Availability Issue,Calculation Revision Only
C06864,M2,2,2023-09-22,2023-10-22,2023-11-24,2024-01-25,Closed,VWX,Late Engineering Input,Documentary Only
C06865,M3,3,2024-05-22,2024-05-24,2024-05-26,2024-07-03,Closed,"VWX, DEG",Late Engineering Input,Documentary Only
C06866,M2,3,2023-07-29,2023-08-09,2023-10-08,2023-09-27,Closed,"XYA, QRS, DEH, LMN",Constructability Improvement,Design Impact
C06867,M4,3,2025-06-09,2025-06-18,2025-07-08,2025-07-21,Closed,"ABD, GHP",Late Engineering Input,Documentary Only
C06868,M3,3,2024-04-01,2024-04-17,2024-05-03,2024-05-13,Closed,"DEH, NOP",Scope Clarification,Documentary Only
C06869,M1,3,2023-12-26,2023-12-28,2023-12-30,2024-02-06,Closed,"NOP, QRS",Procurement Specification Change,Calculation Revision Only
C06870,M2,3,2023-03-05,2023-03-06,2023-03-10,2023-04-16,Closed,"STU, ABD",Site Condition Variation,Documentary Only
C06871,M2,3,2023-12-16,2024-01-13,2024-05-30,2024-01-27,Closed,LMN,Clash Detection Resolution,Documentary Only
C06872,M3,3,2024-12-27,2025-01-20,2025-03-04,2025-02-25,Closed,LMO,Vendor Deviation,Cost Impact
C06873,M1,2,2023-03-30,2023-04-02,2023-12-12,2023-08-02,Closed,"DEG, CDE, STU",Drawing Update,Documentary Only
C06874,M2,3,2023-11-19,2023-11-22,2023-11-23,2023-12-31,Closed,"FGH, DEG, LMN",Scope Clarification,Documentary Only
C06875,M2,3,2023-05-06,2023-06-03,2023-11-23,2023-06-17,Closed,DEG,Design Optimization,Calculation Revision Only
C06876,M3,2,2024-10-13,2024-10-20,2025-02-10,2025-02-15,Closed,ABD,Vendor Deviation,Documentary Only
C06877,M3,3,2024-06-14,2024-06-15,2024-06-16,2024-07-26,Closed,KLM,Vendor Deviation,Documentary Only
C06878,M2,2,2023-01-12,2023-02-06,2023-08-28,2023-05-17,Closed,DEG,Scope Clarification,Documentary Only
C06879,M3,2,2024-03-13,2024-03-26,2024-09-25,2024-09-09,Closed,"IJK, NOP",Site Condition Variation,Safety Impact
C06880,M3,3,2024-11-03,2024-11-29,2024-12-18,2025-01-02,Closed,VWX,Vendor Deviation,Installation Modification Required
C06881,M1,2,2023-11-09,2023-12-04,2024-02-20,2024-03-13,Closed,WXY,Vendor Deviation,Documentary Only
C06882,M2,3,2023-05-31,2023-06-06,2023-06-12,2023-07-12,Closed,WXY,Client Requirement Change,Documentary Only
C06883,M3,3,2024-03-16,2024-03-23,2024-03-29,2024-04-27,Closed,"XYA, LMO, IJK",Vendor Deviation,Specification Clarification
C06884,M2,3,2023-09-01,2023-09-15,2023-09-22,2023-10-13,Closed,"ABD, XYZ",Constructability Improvement,Documentary Only
C06885,M2,3,2023-03-17,2023-03-31,2023-06-12,2023-05-16,Closed,"ABD, XYZ",Vendor Deviation,Material Change Required
C06886,M2,3,2023-04-21,2023-04-23,2023-04-24,2023-06-02,Closed,"PQR, STU",Design Optimization,Documentary Only
C06887,M1,3,2023-07-26,2023-08-08,2023-09-02,2023-09-24,Closed,"KLM, DEG",Regulatory Compliance Update,Construction Rework Required
C06888,M4,3,2025-05-06,2025-05-28,2025-10-27,2025-06-17,Closed,"LMN, DEF",Procurement Specification Change,Documentary Only
C06889,M1,3,2023-03-19,2023-04-02,2023-09-29,2023-04-30,Closed,"XYZ, LMN, YZA",Material Availability Issue,Specification Clarification
C06890,M4,3,2025-02-15,2025-03-14,2025-05-11,2025-04-16,Closed,LMO,Interface Misalignment,Material Change Required
C06891,M4,3,2025-01-25,2025-01-26,2025-01-27,2025-03-08,Closed,IJK,Design Optimization,Documentary Only
C06892,M3,3,2024-06-03,2024-06-05,2024-06-08,2024-07-15,Closed,"PQR, YZA, IJK",Design Optimization,Procedure Update Only
C06893,M1,3,2023-12-12,2023-12-14,2023-12-17,2024-02-10,Closed,FGH,Procurement Specification Change,Safety Impact
C06894,M4,3,2025-07-20,2025-08-12,2025-08-20,2025-08-31,Closed,IJK,Vendor Deviation,Procedure Update Only
C06895,M4,3,2025-01-22,2025-01-26,2025-01-28,2025-03-05,Closed,"KLM, TUV",Material Availability Issue,Calculation Revision Only
C06896,M2,2,2023-09-11,2023-10-06,2023-11-20,2024-01-14,Closed,PQR,Material Availability Issue,Calculation Revision Only
C06897,M1,3,2023-07-11,2023-08-01,2023-08-21,2023-08-22,Closed,"TUV, PQR",Regulatory Compliance Update,Documentary Only
C06898,M2,3,2023-05-03,2023-05-14,2023-05-20,2023-06-14,Closed,STU,Regulatory Compliance Update,Documentary Only
C06899,M2,2,2023-03-12,2023-03-19,2023-06-05,2023-07-15,Closed,QRS,Risk Mitigation Measure,Documentary Only
C06900,M4,3,2025-08-17,2025-09-15,2025-10-05,2025-09-28,Closed,"XYB, IJK",Client Requirement Change,Documentary Only
C06901,M2,3,2023-01-15,2023-01-28,2023-07-01,2023-02-26,Closed,DEG/H,Value Engineering Proposal,Documentary Only
C06902,M3,3,2024-08-26,2024-08-27,2024-09-03,2024-10-25,Closed,"FGH, NOP, LMO",Vendor Deviation,Safety Impact
C06903,M2,3,2023-05-16,2023-05-20,2023-05-21,2023-06-27,Closed,GHP,Drawing Update,Specification Clarification
C06904,M4,3,2025-08-28,2025-09-09,2025-09-28,2025-10-09,Closed,"YZA, ABB, STU",Design Optimization,Specification Clarification
C06905,M1,3,2023-04-13,2023-04-16,2023-05-28,2023-06-12,Closed,STU,Scope Clarification,Design Impact
C06906,M2,3,2023-06-12,2023-06-19,2023-12-02,2023-07-24,Closed,DEG,Site Condition Variation,Calculation Revision Only
C06907,M4,3,2025-11-30,2025-12-26,,2026-01-11,Validated,"DEG, XYZ",Design Optimization,Documentary Only
C06908,M4,3,2025-01-17,2025-02-05,2025-03-09,2025-02-28,Closed,WXY,Drawing Update,Documentary Only
C06909,M3,3,2024-05-22,2024-05-25,2024-05-27,2024-07-03,Closed,XYB,Clash Detection Resolution,Documentary Only
C06910,M4,3,2025-07-23,2025-07-28,2025-08-29,2025-09-03,Closed,YZA,Design Optimization,Procedure Update Only
C06911,M1,3,2023-05-04,2023-05-28,2023-07-01,2023-07-03,Closed,XYB,Vendor Deviation,Multi-Discipline Impact
C06912,M1,3,2023-05-15,2023-05-21,2023-05-25,2023-06-26,Closed,"VWX, LMN",Scope Clarification,Documentary Only
C06913,M3,3,2024-12-01,2024-12-12,2024-12-24,2025-01-12,Closed,"ZAB, FGH",Late Engineering Input,Calculation Revision Only
C06914,M2,3,2023-04-03,2023-04-24,2023-11-02,2023-05-15,Closed,"XYZ, ZAB, GHP, FGH",Clash Detection Resolution,Documentary Only
C06915,M4,3,2025-12-16,2025-12-17,2025-12-17,2026-01-27,Closed,"ZAB, DEG, ABC",Interface Misalignment,Documentary Only
C06916,M4,3,2025-01-15,2025-01-18,2025-03-08,2025-02-26,Closed,QRS,Safety Enhancement,Specification Clarification
C06917,M4,3,2025-01-31,2025-02-07,2025-02-08,2025-03-14,Closed,"XYB, LMN",Client Requirement Change,Documentary Only
C06918,M1,3,2023-12-07,2023-12-10,2024-01-07,2024-01-18,Closed,YZA,Client Requirement Change,Documentary Only
C06919,M1,3,2023-11-04,2023-11-23,2023-12-03,2023-12-16,Closed,"XYA, DEG",Safety Enhancement,Calculation Revision Only
C06920,M4,3,2025-10-30,2025-11-26,2026-01-03,2025-12-29,Closed,XYB,Scope Clarification,Material Change Required
C06921,M3,2,2024-06-09,2024-07-08,2025-03-11,2024-10-12,Closed,"ABB, NOP",Client Requirement Change,Documentary Only
C06922,M2,3,2023-06-12,2023-06-14,2023-06-16,2023-07-24,Closed,"KLM, XYZ/B",Clash Detection Resolution,Documentary Only
C06923,M3,3,2024-08-06,2024-08-16,2025-02-25,2024-09-17,Closed,ABB,Drawing Update,Documentary Only
C06924,M2,3,2023-08-29,2023-09-12,2023-09-17,2023-10-10,Closed,"IJK, FGH, ABB",Risk Mitigation Measure,Documentary Only
C06925,M2,3,2023-09-19,2023-09-20,2023-09-20,2023-10-31,Closed,"LMO, ZAB, ABC",Regulatory Compliance Update,Documentary Only
C06926,M1,3,2023-10-26,2023-10-30,2023-11-02,2023-12-07,Closed,FGH,Client Requirement Change,Documentary Only
C06927,M1,3,2023-10-08,2023-10-11,2023-10-12,2023-11-19,Closed,"GHP, XYA, TUV",Material Availability Issue,Procedure Update Only
C06928,M4,3,2025-03-10,2025-03-30,2025-04-01,2025-04-21,Closed,YZA,Material Availability Issue,Documentary Only
C06929,M4,3,2025-10-28,2025-11-18,2026-01-09,2025-12-27,Closed,"YZA, ABC",Risk Mitigation Measure,Safety Impact
C06930,M2,2,2023-11-13,2023-12-06,2024-11-17,2024-05-11,Closed,"ABB, PQR, XYA",Design Optimization,Schedule Impact
C06931,M1,2,2023-04-30,2023-05-01,2023-10-21,2023-10-27,Closed,XYA,Safety Enhancement,Cost Impact
C06932,M4,3,2025-04-03,2025-04-13,2025-04-28,2025-05-15,Closed,"QRS, XYA, BSG",Clash Detection Resolution,Documentary Only
C06933,M3,3,2024-01-09,2024-01-11,2024-01-14,2024-02-20,Closed,VWX,Client Requirement Change,Documentary Only
C06934,M2,3,2023-11-16,2023-11-17,2023-11-19,2023-12-28,Closed,"NOP, FGH",Value Engineering Proposal,Documentary Only
C06935,M1,3,2023-05-10,2023-05-17,2023-06-06,2023-06-21,Closed,ABD,Calculation Revision,Documentary Only
C06936,M3,3,2024-02-15,2024-02-17,2024-03-05,2024-03-28,Closed,NOP,Late Engineering Input,Documentary Only
C06937,M1,3,2023-06-07,2023-06-11,2023-06-19,2023-07-19,Closed,LMO,Calculation Revision,Documentary Only
C06938,M2,3,2023-04-20,2023-04-23,2023-05-08,2023-06-01,Closed,NOP,Design Optimization,Documentary Only
C06939,M1,3,2023-05-10,2023-05-19,2023-06-02,2023-06-21,Closed,"IJK, XYB, KLM",Drawing Update,Documentary Only
C06940,M1,3,2023-08-22,2023-08-27,2023-08-31,2023-10-03,Closed,"STU, GHP, ABC",Risk Mitigation Measure,Documentary Only
C06941,M1,3,2023-05-25,2023-06-24,2023-07-09,2023-07-06,Closed,"DEF, ABC, XYB",Design Optimization,Documentary Only
C06942,M3,2,2024-04-25,2024-05-03,2024-08-03,2024-08-28,Closed,"DEH, KLM",Client Requirement Change,Documentary Only
C06943,M3,3,2024-07-01,2024-07-31,2025-04-01,2024-08-30,Closed,ABB,Design Optimization,Cost Impact
C06944,M2,3,2023-12-16,2023-12-30,2024-01-13,2024-01-27,Closed,XYA,Safety Enhancement,Documentary Only
C06945,M3,3,2024-07-30,2024-08-09,2024-08-22,2024-09-10,Closed,STU,Drawing Update,Documentary Only
C06946,M3,3,2024-02-18,2024-03-01,2024-08-07,2024-03-31,Closed,"XYZ, ABB",Design Optimization,Documentary Only
C06947,M3,3,2024-02-09,2024-02-12,2024-02-13,2024-03-22,Closed,"KLM, ZAB, XYZ",Safety Enhancement,Documentary Only
C06948,M2,3,2023-07-11,2023-07-22,2024-01-16,2023-08-22,Closed,"XYZ, PQR",Regulatory Compliance Update,Documentary Only
C06949,M2,3,2023-10-01,2023-10-21,2024-06-10,2023-11-30,Closed,"ABB, YZA",Safety Enhancement,Construction Rework Required
C06950,M3,3,2024-09-26,2024-10-19,2025-04-16,2024-11-07,Closed,"DEG, NOP, YZA",Late Engineering Input,Documentary Only
C06951,M3,2,2024-03-01,2024-03-12,2024-06-27,2024-07-04,Closed,"LMO, NOP",Regulatory Compliance Update,Calculation Revision Only
C06952,M3,3,2024-11-14,2024-11-16,2025-02-01,2025-01-13,Closed,DEH,Drawing Update,Schedule Impact
C06953,M2,2,2023-10-23,2023-11-21,2023-12-09,2024-02-25,Closed,KLM,Design Optimization,Calculation Revision Only
C06954,M2,3,2023-12-13,2023-12-15,2023-12-16,2024-01-24,Closed,DEH,Procurement Specification Change,Documentary Only
C06955,M1,3,2023-06-19,2023-06-21,2023-07-03,2023-07-31,Closed,YZA,Client Requirement Change,Documentary Only
C06956,M4,3,2025-07-12,2025-07-14,2025-07-17,2025-08-23,Closed,IJK,Scope Clarification,Documentary Only
C06957,M2,3,2023-04-21,2023-05-19,2023-06-13,2023-06-20,Closed,NOP,Regulatory Compliance Update,Material Change Required
C06958,M3,3,2024-02-19,2024-02-21,2024-02-28,2024-04-01,Closed,"QRS, LMN",Design Optimization,Documentary Only
C06959,M2,3,2023-10-08,2023-11-01,2023-12-01,2023-11-19,Closed,XYA,Clash Detection Resolution,Drawing Update Only
C06960,M1,3,2023-01-29,2023-02-11,2023-07-24,2023-03-12,Closed,"XYZ, NOP, ABB",Client Requirement Change,Documentary Only
C06961,M1,3,2023-04-07,2023-04-09,2023-04-10,2023-05-19,Closed,"PQR, GHP",Quality Non-Conformance,Procedure Update Only
C06962,M4,3,2025-03-22,2025-03-30,2025-04-03,2025-05-03,Closed,"DEF, XYA, TUV",Design Optimization,Documentary Only
C06963,M2,3,2023-05-04,2023-05-07,2023-10-19,2023-06-15,Closed,"DEG, ABD, QRS, XYB",Procurement Specification Change,Documentary Only
C06964,M2,3,2023-09-21,2023-10-01,2023-11-12,2023-11-20,Closed,"VWX, GHP, LMO",Site Condition Variation,Design Impact
C06965,M2,3,2023-02-16,2023-03-01,2023-09-06,2023-03-30,Closed,ABB,Client Requirement Change,Documentary Only
C06966,M4,3,2025-02-15,2025-03-16,2025-10-14,2025-04-16,Closed,"XYZ, LMN, ABB",Value Engineering Proposal,Material Change Required
C06967,M3,3,2024-11-24,2024-11-25,2024-11-26,2025-01-05,Closed,"YZA, XYZ",Client Requirement Change,Drawing Update Only
C06968,M2,3,2023-04-25,2023-04-27,2023-04-29,2023-06-06,Closed,"ABD, XYZ",Scope Clarification,Documentary Only
C06969,M3,3,2024-01-06,2024-01-09,2024-01-24,2024-02-17,Closed,IJK,Constructability Improvement,Documentary Only
C06970,M4,3,2025-12-10,2025-12-11,2025-12-12,2026-01-21,Closed,XYA,Procurement Specification Change,Calculation Revision Only
C06971,M2,3,2023-07-04,2023-07-07,2023-07-09,2023-08-15,Closed,"TUV, NOP",Client Requirement Change,Drawing Update Only
C06972,M2,3,2023-06-13,2023-07-06,2023-07-11,2023-07-25,Closed,"IJK, FGH",Regulatory Compliance Update,Procedure Update Only
C06973,M4,3,2025-08-10,2025-08-21,,2025-10-09,Validated,LMN,Safety Enhancement,Equipment Replacement Required
C06974,M1,3,2023-06-05,2023-06-29,2023-07-15,2023-07-17,Closed,DEF,Interface Misalignment,Documentary Only
C06975,M2,3,2023-04-05,2023-04-07,2023-04-08,2023-05-17,Closed,"TUV, QRS, DEF",Scope Clarification,Documentary Only
C06976,M2,2,2023-06-24,2023-07-04,2023-09-12,2023-10-27,Closed,GHP,Site Condition Variation,Documentary Only
C06977,M4,3,2025-12-17,2025-12-18,,2026-02-15,Validated,"ABB, TUV",Clash Detection Resolution,Installation Modification Required
C06978,M3,3,2024-08-02,2024-08-26,2024-10-25,2024-10-01,Closed,DEF,Client Requirement Change,Equipment Replacement Required
C06979,M3,3,2024-07-14,2024-07-17,2024-08-15,2024-08-25,Closed,"WXY, CDE",Material Availability Issue,Documentary Only
C06980,M1,3,2023-01-09,2023-01-26,2023-02-06,2023-02-20,Closed,"ABD, DEG",Constructability Improvement,Documentary Only
